timestamp,tvlUSD,tvlETH,BTC,ETH,DAI,date
1521072000,76177207,124239.10462366468,5.243336,103518.7238307212,207345.3789685583,2018-03-15
1520985600,81671089,118370.75917444489,5.18863993,99343.8321064186,208910.58665410662,2018-03-14
1520899200,83466548,119751.1449067432,4.80405011,98655.19072607279,206525.96178021282,2018-03-13
1520812800,85584130,118805.79424462428,4.50186703,98107.4831648039,211755.9947261925,2018-03-12
1520726400,82163637,120421.56969075187,4.18859188,96263.4584722836,210208.9326742317,2018-03-11
1520640000,85325813,117405.7639385767,3.4241616,95615.0510631145,207401.167350437,2018-03-10
1520553600,83526322,119523.09145285691,3.27991517,94674.0132328585,203092.70531606968,2018-03-09
1520467200,89827949,119590.41577356782,3.10045991,95954.7613724132,206128.7575429253,2018-03-08
1520380800,96154942,117887.50321829216,3.21131564,94201.9062403551,216347.4101361018,2018-03-07
1520294400,100856136,118714.3331332321,3.46760247,93670.0328606823,216681.6622452943,2018-03-06
1520208000,104005391,120248.56749757202,3.8755391,94151.1257894259,221713.4605526047,2018-03-05
1520121600,102696576,120021.70981125461,3.91778759,94250.4937423442,235985.0965927721,2018-03-04
1520035200,103379499,120826.9039270687,3.89145713,94453.7300846446,238385.9996939085,2018-03-03
1519948800,103545997,119040.27982157638,4.02961467,93764.1950084143,244418.3282034717,2018-03-02
1519862400,98820460,116054.56253669993,4.55520798,94370.3757696774,238513.32517071292,2018-03-01
1519776000,99825253,114532.35236751224,4.48863069,93298.8780411991,243632.8834112593,2018-02-28
1519689600,98691300,113749.4525252991,4.59468277,93884.01614880259,240959.1969030922,2018-02-27
1519603200,92536272,110125.52006474033,4.6003652,90552.67334492861,256578.6146465824,2018-02-26
1519516800,89373648,107228.21869488536,4.60540998,89948.74974936261,268901.988931563,2018-02-25
1519430400,90910790,106365.73066573065,4.56417413,89888.421251304,275635.76712430845,2018-02-24
1519344000,85610279,106399.72036141733,4.46935569,89050.8654472558,277249.52830079966,2018-02-23
1519257600,88301085,105096.56744307834,4.25102675,89057.8194321248,277914.541160933,2018-02-22
1519171200,93045466,105074.38115457584,3.9383108,88868.19183282819,278492.06026409206,2018-02-21
1519084800,99891414,106291.20761021081,3.88591588,88753.68332329541,280394.6586498745,2018-02-20
1518998400,97714894,106920.7725134041,3.90366329,87761.0272087045,274601.21901971946,2018-02-19
1518912000,102220287,104864.98184205667,4.05787118,88730.1452622224,280318.7549434277,2018-02-18
1518825600,98604963,105131.52827533266,3.395035,89111.9175764434,279675.1680434092,2018-02-17
1518739200,96519516,104013.70332453257,3.37135604,89164.7619503374,275413.86756246246,2018-02-16
1518652800,90268949,98106.69267804938,3.72689202,83025.4576440356,273782.7473574965,2018-02-15
1518566400,82113672,97639.29654335961,4.03380538,82156.3098886009,277672.11662489,2018-02-14
1518480000,82064851,94841.95982803254,4.02669573,81415.4116450259,272100.97843700676,2018-02-13
1518393600,77833965,95952.71644661415,4.59478595,80692.3762043451,282789.2986375013,2018-02-12
1518307200,79665163,93614.68759914923,4.63350069,80150.1075644109,290245.9546676163,2018-02-11
1518220800,82222365,93683.61894127566,4.60326142,79927.24074937281,301616.39762896945,2018-02-10
1518134400,70451708,86597.88335074674,4.58670726,72334.3104879412,299306.6465473796,2018-02-09
1518048000,65300967,86852.56164711514,4.77776572,72420.54284676179,305380.1227846004,2018-02-08
1517961600,65971481,84022.9774822966,5.76457561,71123.6670994302,300014.6957800954,2018-02-07
1517875200,57176760,82262.80123732107,5.69696483,68094.7786320553,298349.4403524493,2018-02-06
1517788800,61988724,75016.0030979984,5.84697302,61717.8590639661,296812.0300182325,2018-02-05
1517702400,71789512,73943.48573959438,5.88401353,60191.015768328,284577.1539604005,2018-02-04
1517616000,68896116,75093.5899811438,5.79776181,59436.402260714895,288493.9214457845,2018-02-03
1517529600,72945655,71083.96593223476,5.62004929,57710.0289066959,265716.5357155327,2018-02-02
1517443200,78328314,70484.13465432066,5.5936857,57461.2666189278,269847.0006447488,2018-02-01
1517356800,77008937,72392.46923677111,5.576793,57826.8320735637,273289.1680199093,2018-01-31
1517270400,83475721,71350.42908183325,5.49763005,57040.760294309,263434.6157328334,2018-01-30
1517184000,89232298,72454.10167509764,5.46045154,56284.205568578895,255098.7084982138,2018-01-29
1517097600,82983347,74821.7865257691,5.34855335,56452.871873700904,257933.6683547628,2018-01-28
1517011200,78831535,75179.32346602072,4.48199159,56393.9647654929,242131.0752328712,2018-01-27
1516924800,79242602,75730.95750069288,4.16473526,58151.5829482752,271997.1678180775,2018-01-26
1516838400,80973666,76274.40020346455,4.16691182,59011.871494527295,293293.7863926643,2018-01-25
1516752000,75850735,77046.4966276613,4.03288085,58945.4372361043,287701.1870286902,2018-01-24
1516665600,75026171,75044.93223305828,3.99117448,57884.860020171596,302696.7935255331,2018-01-23
1516579200,77716764,74080.16852700913,3.86090634,57736.1359931422,314226.2154737352,2018-01-22
1516492800,85638433,74435.83920034768,1350545.986455608,58104.5997249097,312778.2481627664,2018-01-21
1516406400,78054938,75243.82856481838,3.67753525,58704.5243077622,334146.06586296874,2018-01-20
1516320000,75238286,74274.94002783892,0.0,59800.6454222889,344311.06417063787,2018-01-19
1516233600,74326033,72520.27807590984,0.0,60787.9562465907,326522.50740807765,2018-01-18
1516147200,71399412,67982.60621179518,0.0,56539.8537366933,310836.2391289508,2018-01-17
1516060800,88219997,68991.94259795104,0.0,57421.0660909439,310681.98351797083,2018-01-16
1515974400,99806389,73420.52185555178,0.0,57713.836113451296,307522.4468417138,2018-01-15
1515888000,103374935,74637.8644351706,0.0,57798.2336452647,304437.8638255637,2018-01-14
1515801600,98858837,78393.44440391417,0.0,57570.071416203995,1.0133743597,2018-01-13
1515715200,88712830,77864.7175508198,0.0,58753.944199135,1.0274586453,2018-01-12
1515628800,95293222,76298.05758390982,0.0,59508.196214600495,1.0346901925,2018-01-11
1515542400,103410300,80210.27892401724,0.0,58545.9469787751,1.027799536,2018-01-10
1515456000,89677700,78933.99406747587,0.0,58357.2191713644,1.0311773013,2018-01-09
1515369600,87758898,78513.88772086782,0.0,57471.595936072306,1.0397384986,2018-01-08
1515283200,78593372,78092.79717013941,0.0,57633.8110849215,1.0417527698,2018-01-07
1515196800,73542908,76042.42242511347,0.0,58671.145670550104,1.0325857877,2018-01-06
1515110400,71301491,75464.88892181663,0.0,61238.344642571596,1.0304776782,2018-01-05
1515024000,63044139,66996.95961742828,0.0,58715.4607698858,1.027051754,2018-01-04
1514937600,56942145,66060.47194217896,0.0,56553.0867716219,1.0212128241,2018-01-03
1514851200,50815621,67201.31848658371,0.0,56845.735708856606,1.0285453354,2018-01-02
1514764800,48518175,65468.66777314496,0.0,57327.8221370889,1.0238692786,2018-01-01
1514678400,45320142,65397.973996738765,0.0,58253.927686623894,1.0147310181,2017-12-31
1514592000,48578456,65682.06598161168,0.0,58388.8051796677,1.0094505452,2017-12-30
1514505600,44371099,61911.1456836289,0.0,57930.139084494,1.0147196469,2017-12-29
1514419200,43007119,58123.22652142771,0.0,58244.82457056519,1.0222793393,2017-12-28
1514332800,41765822,55433.50764493523,0.0,55438.1928154175,1.0172550333,2017-12-27
1514246400,40972890,56659.69245236054,0.0,54341.6700285888,1.0248086689,2017-12-26
1514160000,31646081,46808.189859188264,0.0,51241.5265371211,1.0152768589,2017-12-25
1514073600,30291023,43245.706984181365,0.0,48743.2852697765,1.0139064224,2017-12-24
1513987200,28096734,42712.53705477266,0.0,47458.403449477,1.0170055152,2017-12-23
1513900800,30312295,38399.64402893373,0.0,43899.6106047117,1.0135509776,2017-12-22
1513814400,29386938,36771.82326663914,0.0,42264.2784479752,1.0149627069,2017-12-21
1513728000,24685057,30381.608615384615,0.0,36992.869055007,1.0050244561,2017-12-20
1513641600,20846431,26516.441736520093,0.0,29061.5563063956,1.0073996735,2017-12-19
1513555200,15797364,22010.17652877823,0.0,23992.8876032307,1.0021205364,2017-12-18
1513468800,14600775,21089.633406517216,0.0,24118.740802703,0.0,2017-12-17
1513382400,13715902,20049.850165913842,0.0,23342.9073974646,0.0,2017-12-16
1513296000,13219941,19060.441477551256,0.0,15473.1397150424,0.0,2017-12-15
1513209600,13612594,19471.876296328082,0.0,15266.3897617836,0.0,2017-12-14
1513123200,13343930,20325.2452324377,0.0,16291.9959021243,0.0,2017-12-13
1513036800,11630174,22655.00623344242,0.0,16627.5877605859,0.0,2017-12-12
1512950400,10339780,23685.756173546524,0.0,15928.0226321887,0.0,2017-12-11
1512864000,11046204,23387.614067032246,0.0,17329.0741536049,0.0,2017-12-10
1512777600,10571618,23399.924742131127,0.0,17287.4392062656,0.0,2017-12-09
1512691200,10195547,24231.264854073583,0.0,15046.9181404635,0.0,2017-12-08
1512604800,10984395,26005.33866805559,0.0,14556.7649981732,0.0,2017-12-07
1512518400,11582730,25514.86915146709,0.0,14339.358585629,0.0,2017-12-06
1512432000,9739269,20858.092219390488,0.0,14175.115749397,0.0,2017-12-05
1512345600,9276538,20039.18171606325,0.0,14960.6214334412,0.0,2017-12-04
1512259200,8998308,19648.676740326668,0.0,15749.4999417518,0.0,2017-12-03
1512172800,9168312,19862.888340049398,0.0,17061.964784792,0.0,2017-12-02
1512086400,8845547,20320.109806804347,0.0,17549.8006423144,0.0,2017-12-01
1512000000,8697058,20353.517435057336,0.0,17818.0983215042,0.0,2017-11-30
1511913600,8824505,18926.958218943033,0.0,18011.6674151894,0.0,2017-11-29
1511827200,8832017,18585.89436026936,0.0,18525.9865665397,0.0,2017-11-28
1511740800,8939618,19002.270166861515,0.0,18973.6990751514,0.0,2017-11-27
1511654400,8758371,18853.451727478205,0.0,18801.635724512,0.0,2017-11-26
1511568000,8983722,19098.048469387755,0.0,15445.1746701228,0.0,2017-11-25
1511481600,8023171,19736.71250399744,0.0,14592.6656571789,0.0,2017-11-24
1511395200,7817731,20528.138539505817,0.0,14441.5517496259,0.0,2017-11-23
1511308800,7127275,19769.430267391548,0.0,14567.2702737901,0.0,2017-11-22
1511222400,7304792,19865.633243588698,0.0,15096.3156220958,0.0,2017-11-21
1511136000,7178571,20240.14154002312,0.0,15276.9313086518,0.0,2017-11-20
1511049600,7163984,20666.332035194002,0.0,15422.0843406215,0.0,2017-11-19
1510963200,6848192,20644.495357530446,0.0,15616.0108655209,0.0,2017-11-18
1510876800,6908299,20913.95919108743,0.0,16011.902578454,0.0,2017-11-17
1510790400,1706140,5151.388888888889,0.0,16147.1402192543,0.0,2017-11-16
1510704000,1871145,5590.179851816443,0.0,16262.7515722582,0.0,2017-11-15
1510617600,1917241,6094.2180546725995,0.0,17061.9791322085,0.0,2017-11-14
1510531200,1550713,5067.358342591988,0.0,18054.8798500861,0.0,2017-11-13
1510444800,1727079,5496.225694554943,0.0,17233.7529561754,0.0,2017-11-12
1510358400,2312229,7788.954389274405,0.0,17297.3458638455,0.0,2017-11-11
1510272000,2819162,8818.97581881315,0.0,17539.349911275,0.0,2017-11-10
1510185600,2452697,7980.143159264681,0.0,17879.3000581458,0.0,2017-11-09
1510099200,2604644,8924.904057017544,0.0,17926.8089465596,0.0,2017-11-08
1510012800,2369142,7981.746513038205,0.0,18120.4832775431,0.0,2017-11-07
1509926400,2278501,7691.921544797785,0.0,2090.9546807074,0.0,2017-11-06
1509840000,2383687,7945.623333333333,0.0,2439.6883615186,0.0,2017-11-05
1509753600,2250921,7391.944435322322,0.0,3011.7542739757,0.0,2017-11-04
1509667200,2182976,7661.715569282605,0.0,1903.9310929306,0.0,2017-11-03
1509580800,2498818,8633.88155621588,0.0,2453.4342161678,0.0,2017-11-02
1509494400,2615404,8613.786516483879,0.0,4431.3863484572,0.0,2017-11-01
1509408000,2660420,8671.512385919164,0.0,5068.9176390884,0.0,2017-10-31
1509321600,2620378,8618.530456518878,0.0,4294.553479902,0.0,2017-10-30
1509235200,2599813,8863.099580677053,0.0,4579.88335627,0.0,2017-10-29
1509148800,2586193,8726.230725107129,0.0,4198.6606567511,0.0,2017-10-28
1509062400,2495857,8445.0734249171,0.0,4526.3886512248,0.0,2017-10-27
1508976000,3077011,10383.03020077611,0.0,4820.2574675028,0.0,2017-10-26
1508889600,3130369,10557.736930860034,0.0,4491.2416019363,0.0,2017-10-25
1508803200,2976913,10435.42258211519,0.0,4829.7234437827,0.0,2017-10-24
1508716800,3167783,10773.672754480836,0.0,5467.8086572542,0.0,2017-10-23
1508630400,3372824,11259.636120847937,0.0,5679.349868825,0.0,2017-10-22
1508544000,3614010,11924.277418503367,0.0,5697.8991620836,0.0,2017-10-21
1508457600,3727645,12125.971829153246,0.0,5770.8367780006,0.0,2017-10-20
1508371200,3765240,12008.802704599093,0.0,5826.8443165637,0.0,2017-10-19
1508284800,4105398,12986.012526096034,0.0,5904.9665554135,0.0,2017-10-18
1508198400,4392076,13140.879035394788,0.0,5705.7619179373,0.0,2017-10-17
1508112000,4538303,13483.578941113554,0.0,7327.6929955784,0.0,2017-10-16
1508025600,1348483,3980.0566689294883,0.0,7511.0467641229,0.0,2017-10-15
1507939200,1803655,5354.793219131313,0.0,7801.5523412761,0.0,2017-10-14
1507852800,2184832,7213.285351117568,0.0,7871.5683300509,0.0,2017-10-13
1507766400,2368811,7821.471967245591,0.0,8313.2228821489,0.0,2017-10-12
1507680000,1779275,5961.519131541915,0.0,8930.6094845644,0.0,2017-10-11
1507593600,1157661,3898.5047987876746,0.0,8868.5349436081,0.0,2017-10-10
1507507200,1230356,3975.4305470289833,0.0,8936.3369197248,0.0,2017-10-09
1507420800,1721351,5530.267300648975,0.0,9874.4931015827,0.0,2017-10-08
1507334400,1529506,4960.613628255441,0.0,10082.3928001743,0.0,2017-10-07
1507248000,4227210,14330.011186819891,0.0,10534.997753714,0.0,2017-10-06
1507161600,4200506,14401.076522216126,0.0,828.3252523451,0.0,2017-10-05
1507075200,1266586,4340.447551488983,0.0,1758.7805448906,0.0,2017-10-04
1506988800,1340804,4517.381489841986,0.0,3144.6807910772,0.0,2017-10-03
1506902400,1406890,4628.688929100181,0.0,3528.5791923148,0.0,2017-10-02
1506816000,2627295,8677.527496119166,0.0,4377.1283966831,0.0,2017-10-01
1506729600,1616384,5524.588146831636,0.0,3889.9933540199,0.0,2017-09-30
1506643200,1406365,4644.994550318724,0.0,3966.5773870293,0.0,2017-09-29
1506556800,1230081,3968.3872632835432,0.0,5528.3932469906,0.0,2017-09-28
1506470400,1340764,4645.108093126386,0.0,4958.7852675483,0.0,2017-09-27
1506384000,1332142,4517.420054935739,0.0,10635.8038684084,0.0,2017-09-26
1506297600,1322087,4678.2979476291575,0.0,10635.8038684084,0.0,2017-09-25
1506211200,1363800,4766.198364436989,0.0,843.1105567317,0.0,2017-09-24
1506124800,1208691,4596.831976876854,0.0,4515.5973316241,0.0,2017-09-23
1506038400,1197336,4644.97808123521,0.0,4626.8175166342,0.0,2017-09-22
1505952000,1375273,4850.024686133446,0.0,4000.7779875561,0.0,2017-09-21
1505865600,1346872,4759.265017667844,0.0,3649.3426113137,0.0,2017-09-20
1505779200,1492881,5017.5814203609725,0.0,4643.1395877754,0.0,2017-09-19
1505692800,1406269,5442.2174922600625,0.0,3959.5113870293,0.0,2017-09-18
1505606400,1299343,5105.674093284608,0.0,4643.1395877754,0.0,2017-09-17
1505520000,1395519,5376.27229649035,0.0,4515.5973316241,0.0,2017-09-16
1505433600,1322049,5924.751277225061,0.0,4676.3547983454,0.0,2017-09-15
1505347200,1761431,6385.698230858469,0.0,4764.4248597734,0.0,2017-09-14
1505260800,2187923,7439.384563073784,0.0,4594.9481700008,0.0,2017-09-13
1505174400,2100574,7050.0889410975,0.0,4643.1395877754,0.0,2017-09-12
